date,nav_per_unit,short_name
13-03-23,24932.67,SSISCA
14-03-23,24697.58,SSISCA
15-03-23,24398.86,SSISCA
16-03-23,24985.04,SSISCA
17-03-23,24649.86,SSISCA
20-03-23,24592.7,SSISCA
21-03-23,24178.27,SSISCA
22-03-23,24359.59,SSISCA
23-03-23,24335.55,SSISCA
24-03-23,24368.19,SSISCA
27-03-23,24452.62,SSISCA
28-03-23,24639.38,SSISCA
29-03-23,24748.1,SSISCA
30-03-23,24727.91,SSISCA
31-03-23,24764.79,SSISCA
03-04-23,24875.13,SSISCA
04-04-23,25301.21,SSISCA
05-04-23,25413.94,SSISCA
06-04-23,25446.18,SSISCA
07-04-23,25233.32,SSISCA
10-04-23,25236.21,SSISCA
11-04-23,25347.6,SSISCA
12-04-23,25400.01,SSISCA
13-04-23,25481.39,SSISCA
14-04-23,25497.95,SSISCA
17-04-23,25171.32,SSISCA
18-04-23,25213.15,SSISCA
19-04-23,25207.01,SSISCA
20-04-23,25155.18,SSISCA
21-04-23,25183.48,SSISCA
24-04-23,25050.33,SSISCA
25-04-23,25112.46,SSISCA
26-04-23,24966.3,SSISCA
27-04-23,25107.02,SSISCA
28-04-23,25160.76,SSISCA
04-05-23,25268.21,SSISCA
05-05-23,25198.78,SSISCA
08-05-23,25143.22,SSISCA
09-05-23,25280.22,SSISCA
10-05-23,25314.61,SSISCA
11-05-23,25496.83,SSISCA
12-05-23,25421.17,SSISCA
15-05-23,25695.32,SSISCA
16-05-23,25694.2,SSISCA
17-05-23,25741.46,SSISCA
18-05-23,25631.09,SSISCA
19-05-23,25828.63,SSISCA
22-05-23,25972.86,SSISCA
23-05-23,26059.22,SSISCA
24-05-23,25901.73,SSISCA
25-05-23,25789.3,SSISCA
26-05-23,25991.41,SSISCA
29-05-23,26104.28,SSISCA
30-05-23,26259.0,SSISCA
31-05-23,26430.51,SSISCA
01-06-23,26414.27,SSISCA
02-06-23,26529.54,SSISCA
05-06-23,26877.12,SSISCA
06-06-23,27065.71,SSISCA
07-06-23,27246.22,SSISCA
08-06-23,27264.68,SSISCA
09-06-23,26859.58,SSISCA
12-06-23,27115.83,SSISCA
13-06-23,27350.65,SSISCA
14-06-23,27324.77,SSISCA
15-06-23,27156.99,SSISCA
16-06-23,27109.1,SSISCA
19-06-23,27102.46,SSISCA
20-06-23,27085.3,SSISCA
21-06-23,27407.99,SSISCA
22-06-23,27584.4,SSISCA
23-06-23,27704.4,SSISCA
26-06-23,27716.72,SSISCA
27-06-23,27879.65,SSISCA
28-06-23,27999.25,SSISCA
29-06-23,28064.32,SSISCA
30-06-23,27631.36,SSISCA
03-07-23,27722.62,SSISCA
04-07-23,27725.63,SSISCA
05-07-23,27868.89,SSISCA
06-07-23,27969.52,SSISCA
07-07-23,27796.53,SSISCA
10-07-23,28216.35,SSISCA
11-07-23,28560.91,SSISCA
12-07-23,28687.68,SSISCA
13-07-23,28710.89,SSISCA
14-07-23,28933.04,SSISCA
17-07-23,29177.49,SSISCA
18-07-23,29139.29,SSISCA
19-07-23,29137.07,SSISCA
20-07-23,29128.11,SSISCA
21-07-23,29350.47,SSISCA
24-07-23,29719.88,SSISCA
25-07-23,29960.09,SSISCA
26-07-23,29928.84,SSISCA
27-07-23,29923.63,SSISCA
28-07-23,30020.81,SSISCA
31-07-23,30140.37,SSISCA
01-08-23,30310.31,SSISCA
02-08-23,30099.89,SSISCA
03-08-23,30061.4,SSISCA
04-08-23,30075.81,SSISCA
07-08-23,30281.72,SSISCA
08-08-23,30511.37,SSISCA
09-08-23,30506.8,SSISCA
10-08-23,30376.7,SSISCA
11-08-23,30027.45,SSISCA
14-08-23,30158.68,SSISCA
15-08-23,30315.12,SSISCA
16-08-23,30463.59,SSISCA
17-08-23,30605.25,SSISCA
18-08-23,30600.54,SSISCA
21-08-23,29599.29,SSISCA
22-08-23,29707.71,SSISCA
23-08-23,29871.14,SSISCA
24-08-23,29729.44,SSISCA
25-08-23,30323.67,SSISCA
28-08-23,30294.72,SSISCA
29-08-23,30799.5,SSISCA
30-08-23,30895.69,SSISCA
31-08-23,31387.79,SSISCA
05-09-23,31678.14,SSISCA
06-09-23,31876.41,SSISCA
07-09-23,32272.58,SSISCA
08-09-23,32292.78,SSISCA
11-09-23,32318.4,SSISCA
12-09-23,31949.94,SSISCA
13-09-23,32435.77,SSISCA
14-09-23,32372.61,SSISCA
15-09-23,32102.23,SSISCA
18-09-23,32075.7,SSISCA
19-09-23,31877.22,SSISCA
20-09-23,32072.45,SSISCA
21-09-23,32349.19,SSISCA
22-09-23,32013.55,SSISCA
25-09-23,31649.74,SSISCA
26-09-23,30676.43,SSISCA
27-09-23,30604.38,SSISCA
28-09-23,31025.65,SSISCA
29-09-23,31105.6,SSISCA
02-10-23,31009.37,SSISCA
03-10-23,31019.47,SSISCA
04-10-23,30153.22,SSISCA
05-10-23,30421.46,SSISCA
06-10-23,30110.54,SSISCA
09-10-23,30448.67,SSISCA
10-10-23,30776.11,SSISCA
11-10-23,31062.68,SSISCA
12-10-23,31302.93,SSISCA
13-10-23,31247.16,SSISCA
16-10-23,31385.14,SSISCA
17-10-23,31058.29,SSISCA
18-10-23,30195.05,SSISCA
19-10-23,29708.26,SSISCA
20-10-23,29261.85,SSISCA
23-10-23,29850.81,SSISCA
24-10-23,29294.48,SSISCA
25-10-23,29518.3,SSISCA
26-10-23,29362.35,SSISCA
27-10-23,28088.2,SSISCA
30-10-23,28242.31,SSISCA
31-10-23,27557.81,SSISCA
01-11-23,26790.76,SSISCA
02-11-23,27070.16,SSISCA
03-11-23,28147.18,SSISCA
06-11-23,28232.13,SSISCA
07-11-23,28550.06,SSISCA
08-11-23,28394.04,SSISCA
09-11-23,29380.63,SSISCA
10-11-23,29459.91,SSISCA
13-11-23,29145.94,SSISCA
14-11-23,29126.84,SSISCA
15-11-23,29572.62,SSISCA
16-11-23,29697.11,SSISCA
17-11-23,29831.73,SSISCA
20-11-23,29417.27,SSISCA
21-11-23,29322.56,SSISCA
22-11-23,29609.88,SSISCA
23-11-23,29650.2,SSISCA
24-11-23,28921.79,SSISCA
27-11-23,29118.81,SSISCA
28-11-23,28855.04,SSISCA
29-11-23,29022.69,SSISCA
30-11-23,29363.14,SSISCA
01-12-23,29191.47,SSISCA
04-12-23,29347.5,SSISCA
05-12-23,29751.17,SSISCA
06-12-23,29763.73,SSISCA
07-12-23,29941.11,SSISCA
08-12-23,29880.06,SSISCA
11-12-23,30001.28,SSISCA
12-12-23,30027.02,SSISCA
13-12-23,30219.77,SSISCA
14-12-23,29722.59,SSISCA
15-12-23,29701.48,SSISCA
18-12-23,29633.54,SSISCA
19-12-23,29340.98,SSISCA
20-12-23,29534.4,SSISCA
21-12-23,29740.49,SSISCA
22-12-23,29929.28,SSISCA
25-12-23,29968.91,SSISCA
26-12-23,30339.9,SSISCA
27-12-23,30428.68,SSISCA
28-12-23,30432.6,SSISCA
29-12-23,30573.98,SSISCA
02-01-24,30576.68,SSISCA
03-01-24,30637.67,SSISCA
04-01-24,30916.12,SSISCA
05-01-24,31079.36,SSISCA
08-01-24,31254.51,SSISCA
09-01-24,31334.85,SSISCA
10-01-24,31256.28,SSISCA
11-01-24,31118.7,SSISCA
12-01-24,31124.89,SSISCA
15-01-24,31009.99,SSISCA
16-01-24,31015.23,SSISCA
17-01-24,31265.68,SSISCA
18-01-24,31309.81,SSISCA
19-01-24,31535.07,SSISCA
22-01-24,31780.72,SSISCA
23-01-24,31814.97,SSISCA
24-01-24,31721.68,SSISCA
25-01-24,31603.68,SSISCA
26-01-24,31628.38,SSISCA
29-01-24,31872.34,SSISCA
30-01-24,31966.99,SSISCA
31-01-24,32233.84,SSISCA
01-02-24,32013.33,SSISCA
02-02-24,32520.44,SSISCA
05-02-24,32696.27,SSISCA
06-02-24,33150.22,SSISCA
07-02-24,33298.54,SSISCA
15-02-24,33558.52,SSISCA
16-02-24,33511.95,SSISCA
19-02-24,33675.56,SSISCA
20-02-24,33749.1,SSISCA
21-02-24,33728.08,SSISCA
22-02-24,33903.86,SSISCA
23-02-24,33848.41,SSISCA
26-02-24,33356.75,SSISCA
27-02-24,33932.3,SSISCA
28-02-24,34230.93,SSISCA
29-02-24,34430.13,SSISCA
01-03-24,34511.64,SSISCA
04-03-24,34789.19,SSISCA
05-03-24,34994.76,SSISCA
06-03-24,35196.47,SSISCA
07-03-24,34835.52,SSISCA
08-03-24,35087.64,SSISCA
11-03-24,34645.5,SSISCA
12-03-24,34446.2,SSISCA
13-03-24,34829.54,SSISCA
14-03-24,35775.22,SSISCA
15-03-24,35681.84,SSISCA
18-03-24,35694.36,SSISCA
19-03-24,34912.73,SSISCA
20-03-24,34889.8,SSISCA
21-03-24,35475.07,SSISCA
22-03-24,35956.1,SSISCA
25-03-24,35956.24,SSISCA
26-03-24,35623.04,SSISCA
27-03-24,36062.26,SSISCA
28-03-24,36221.08,SSISCA
29-03-24,36523.07,SSISCA
01-04-24,36405.25,SSISCA
02-04-24,36356.05,SSISCA
03-04-24,36546.29,SSISCA
04-04-24,36146.89,SSISCA
05-04-24,35935.18,SSISCA
08-04-24,35545.58,SSISCA
09-04-24,35256.56,SSISCA
10-04-24,35646.44,SSISCA
11-04-24,35539.03,SSISCA
12-04-24,35545.49,SSISCA
15-04-24,36000.73,SSISCA
16-04-24,34467.25,SSISCA
17-04-24,34661.77,SSISCA
19-04-24,34222.6,SSISCA
22-04-24,33678.0,SSISCA
23-04-24,34042.72,SSISCA
24-04-24,34061.03,SSISCA
25-04-24,35183.48,SSISCA
26-04-24,35294.38,SSISCA
02-05-24,35334.54,SSISCA
03-05-24,35796.34,SSISCA
06-05-24,35977.83,SSISCA
07-05-24,36518.85,SSISCA
08-05-24,36901.53,SSISCA
09-05-24,36969.09,SSISCA
10-05-24,36933.74,SSISCA
13-05-24,37003.33,SSISCA
14-05-24,36803.78,SSISCA
15-05-24,36956.73,SSISCA
16-05-24,37447.7,SSISCA
17-05-24,37846.24,SSISCA
20-05-24,37840.38,SSISCA
21-05-24,37813.94,SSISCA
22-05-24,38075.75,SSISCA
23-05-24,38095.39,SSISCA
24-05-24,38486.61,SSISCA
27-05-24,37848.52,SSISCA
28-05-24,38026.88,SSISCA
29-05-24,38499.46,SSISCA
30-05-24,38155.02,SSISCA
31-05-24,38163.61,SSISCA
03-06-24,38207.65,SSISCA
04-06-24,38738.84,SSISCA
05-06-24,38871.89,SSISCA
06-06-24,38865.24,SSISCA
07-06-24,39040.45,SSISCA
10-06-24,39257.25,SSISCA
11-06-24,39557.77,SSISCA
12-06-24,39598.52,SSISCA
13-06-24,40139.57,SSISCA
14-06-24,40141.9,SSISCA
17-06-24,39631.7,SSISCA
18-06-24,39422.62,SSISCA
19-06-24,39500.04,SSISCA
20-06-24,39753.04,SSISCA
21-06-24,39839.79,SSISCA
24-06-24,39967.23,SSISCA
25-06-24,39144.27,SSISCA
26-06-24,39150.28,SSISCA
27-06-24,39321.39,SSISCA
28-06-24,39294.1,SSISCA
01-07-24,38840.16,SSISCA
02-07-24,39052.06,SSISCA
03-07-24,39212.58,SSISCA
04-07-24,39510.62,SSISCA
05-07-24,39690.75,SSISCA
08-07-24,39871.4,SSISCA
09-07-24,40055.88,SSISCA
10-07-24,40153.97,SSISCA
11-07-24,39761.74,SSISCA
12-07-24,39689.96,SSISCA
15-07-24,39697.72,SSISCA
16-07-24,39725.63,SSISCA
17-07-24,39912.07,SSISCA
18-07-24,39520.56,SSISCA
19-07-24,39564.7,SSISCA
22-07-24,39293.39,SSISCA
23-07-24,38827.69,SSISCA
24-07-24,38325.91,SSISCA
25-07-24,38471.93,SSISCA
26-07-24,38341.2,SSISCA
29-07-24,38757.69,SSISCA
30-07-24,38906.55,SSISCA
31-07-24,38816.74,SSISCA
01-08-24,38913.74,SSISCA
02-08-24,37944.69,SSISCA
05-08-24,38216.46,SSISCA
06-08-24,36813.55,SSISCA
07-08-24,37445.51,SSISCA
08-08-24,37556.4,SSISCA
09-08-24,37398.48,SSISCA
12-08-24,38172.42,SSISCA
13-08-24,38619.93,SSISCA
14-08-24,38550.33,SSISCA
15-08-24,38554.55,SSISCA
16-08-24,38277.7,SSISCA
19-08-24,39099.91,SSISCA
20-08-24,39440.02,SSISCA
21-08-24,39587.14,SSISCA
22-08-24,39874.73,SSISCA
23-08-24,39846.73,SSISCA
26-08-24,39827.0,SSISCA
27-08-24,39570.27,SSISCA
28-08-24,39565.38,SSISCA
29-08-24,39605.19,SSISCA
30-08-24,39648.93,SSISCA
04-09-24,39790.39,SSISCA
05-09-24,39587.35,SSISCA
06-09-24,39147.43,SSISCA
09-09-24,39408.52,SSISCA
10-09-24,39272.67,SSISCA
11-09-24,38977.95,SSISCA
12-09-24,38946.27,SSISCA
13-09-24,39143.2,SSISCA
16-09-24,39096.93,SSISCA
17-09-24,38764.23,SSISCA
18-09-24,39283.21,SSISCA
19-09-24,39661.52,SSISCA
20-09-24,39832.56,SSISCA
23-09-24,39914.54,SSISCA
24-09-24,39834.18,SSISCA
25-09-24,40064.36,SSISCA
26-09-24,40261.13,SSISCA
27-09-24,40218.07,SSISCA
30-09-24,40153.36,SSISCA
01-10-24,40115.57,SSISCA
02-10-24,40149.01,SSISCA
03-10-24,40052.72,SSISCA
04-10-24,39762.16,SSISCA
07-10-24,39448.66,SSISCA
08-10-24,39525.71,SSISCA
09-10-24,39571.5,SSISCA
10-10-24,39829.58,SSISCA
11-10-24,40142.92,SSISCA
14-10-24,40058.09,SSISCA
15-10-24,39874.54,SSISCA
16-10-24,39730.95,SSISCA
17-10-24,39663.42,SSISCA
18-10-24,39891.71,SSISCA
21-10-24,39810.01,SSISCA
22-10-24,39424.22,SSISCA
23-10-24,39128.39,SSISCA
24-10-24,39238.9,SSISCA
25-10-24,38938.99,SSISCA
28-10-24,38877.69,SSISCA
29-10-24,39038.28,SSISCA
30-10-24,39322.75,SSISCA
31-10-24,39419.95,SSISCA
01-11-24,39562.29,SSISCA
04-11-24,39238.26,SSISCA
05-11-24,39015.71,SSISCA
06-11-24,39034.43,SSISCA
07-11-24,39612.09,SSISCA
08-11-24,39619.89,SSISCA
11-11-24,39627.98,SSISCA
12-11-24,39697.18,SSISCA
13-11-24,39416.48,SSISCA
14-11-24,39432.09,SSISCA
15-11-24,39031.46,SSISCA
18-11-24,38610.43,SSISCA
19-11-24,38509.71,SSISCA
20-11-24,37899.63,SSISCA
21-11-24,38302.82,SSISCA
22-11-24,38743.6,SSISCA
25-11-24,38784.59,SSISCA
26-11-24,38912.83,SSISCA
27-11-24,39144.36,SSISCA
28-11-24,39234.77,SSISCA
29-11-24,39293.61,SSISCA
02-12-24,39716.89,SSISCA
03-12-24,39708.89,SSISCA
04-12-24,39741.5,SSISCA
05-12-24,39505.37,SSISCA
06-12-24,40470.29,SSISCA
09-12-24,40514.23,SSISCA
10-12-24,40494.35,SSISCA
11-12-24,40461.83,SSISCA
12-12-24,40386.64,SSISCA
13-12-24,40411.47,SSISCA
16-12-24,40315.95,SSISCA
17-12-24,40317.37,SSISCA
18-12-24,40209.24,SSISCA
19-12-24,40338.81,SSISCA
20-12-24,40048.84,SSISCA
23-12-24,40172.18,SSISCA
24-12-24,40328.13,SSISCA
25-12-24,40401.78,SSISCA
26-12-24,40904.88,SSISCA
27-12-24,40912.05,SSISCA
30-12-24,40927.49,SSISCA
31-12-24,40785.56,SSISCA
02-01-25,40816.1,SSISCA
03-01-25,40816.21,SSISCA
06-01-25,40255.31,SSISCA
07-01-25,39864.43,SSISCA
08-01-25,39871.12,SSISCA
09-01-25,39930.97,SSISCA
10-01-25,39821.57,SSISCA
13-01-25,39374.51,SSISCA
14-01-25,39578.8,SSISCA
15-01-25,39338.72,SSISCA
16-01-25,39450.04,SSISCA
17-01-25,39598.12,SSISCA
20-01-25,39989.34,SSISCA
21-01-25,40050.53,SSISCA
22-01-25,40021.11,SSISCA
23-01-25,39963.38,SSISCA
24-01-25,40636.04,SSISCA
03-02-25,40703.2,SSISCA
04-02-25,40157.62,SSISCA
05-02-25,40516.53,SSISCA
06-02-25,40630.96,SSISCA
07-02-25,40760.49,SSISCA
10-02-25,40863.62,SSISCA
11-02-25,40407.41,SSISCA
12-02-25,40595.54,SSISCA
13-02-25,40473.9,SSISCA
14-02-25,40544.44,SSISCA
17-02-25,40719.62,SSISCA
18-02-25,40598.76,SSISCA
19-02-25,40737.04,SSISCA
20-02-25,41048.21,SSISCA
21-02-25,41160.03,SSISCA
24-02-25,41253.81,SSISCA
25-02-25,41523.87,SSISCA
26-02-25,41378.11,SSISCA
27-02-25,41405.3,SSISCA
28-02-25,41625.23,SSISCA
03-03-25,41500.74,SSISCA
04-03-25,41551.88,SSISCA
05-03-25,41711.6,SSISCA
06-03-25,41381.37,SSISCA
07-03-25,41863.5,SSISCA
10-03-25,42007.01,SSISCA
11-03-25,42101.6,SSISCA
12-03-25,42131.57,SSISCA
13-03-25,41942.63,SSISCA
14-03-25,41557.44,SSISCA
17-03-25,41265.51,SSISCA
18-03-25,41425.92,SSISCA
19-03-25,41240.34,SSISCA
20-03-25,40956.67,SSISCA
21-03-25,40972.43,SSISCA
24-03-25,40945.98,SSISCA
25-03-25,41046.85,SSISCA
26-03-25,41149.39,SSISCA
27-03-25,41029.52,SSISCA
28-03-25,40962.37,SSISCA
31-03-25,40643.28,SSISCA
01-04-25,40359.2,SSISCA
02-04-25,40495.7,SSISCA
03-04-25,40452.71,SSISCA
04-04-25,37732.54,SSISCA
08-04-25,36860.79,SSISCA
09-04-25,34638.93,SSISCA
10-04-25,33382.58,SSISCA
11-04-25,35601.79,SSISCA
14-04-25,36906.83,SSISCA
15-04-25,37109.8,SSISCA
16-04-25,36655.23,SSISCA
17-04-25,36136.47,SSISCA
18-04-25,36316.72,SSISCA
21-04-25,36529.78,SSISCA
22-04-25,36364.96,SSISCA
23-04-25,36094.99,SSISCA
24-04-25,36527.69,SSISCA
25-04-25,36723.95,SSISCA
28-04-25,36757.68,SSISCA
29-04-25,36668.69,SSISCA
05-05-25,36784.7,SSISCA
06-05-25,37142.64,SSISCA
07-05-25,37083.35,SSISCA
08-05-25,37170.66,SSISCA
09-05-25,37578.51,SSISCA
12-05-25,37623.22,SSISCA
13-05-25,38019.18,SSISCA
14-05-25,38627.39,SSISCA
15-05-25,39115.75,SSISCA
16-05-25,39210.48,SSISCA
19-05-25,38723.05,SSISCA
20-05-25,38560.24,SSISCA
21-05-25,38946.24,SSISCA
22-05-25,39014.99,SSISCA
23-05-25,38624.79,SSISCA
26-05-25,38658.88,SSISCA
27-05-25,39132.55,SSISCA
28-05-25,39463.88,SSISCA
29-05-25,39401.76,SSISCA
30-05-25,39512.89,SSISCA
02-06-25,39164.88,SSISCA
03-06-25,39278.76,SSISCA
04-06-25,39550.59,SSISCA
05-06-25,39430.66,SSISCA
06-06-25,39445.87,SSISCA
09-06-25,39131.67,SSISCA
10-06-25,38974.63,SSISCA
11-06-25,39054.63,SSISCA
12-06-25,39163.55,SSISCA
13-06-25,39663.76,SSISCA
16-06-25,39578.1,SSISCA
17-06-25,40216.76,SSISCA
18-06-25,40281.84,SSISCA
19-06-25,40252.46,SSISCA
20-06-25,40380.65,SSISCA
23-06-25,40428.92,SSISCA
24-06-25,40491.62,SSISCA
25-06-25,40539.6,SSISCA
26-06-25,40587.23,SSISCA
27-06-25,40612.77,SSISCA
30-06-25,40636.17,SSISCA
01-07-25,40924.11,SSISCA
02-07-25,40952.47,SSISCA
03-07-25,41208.21,SSISCA
04-07-25,41079.67,SSISCA
07-07-25,41329.87,SSISCA
08-07-25,41707.43,SSISCA
09-07-25,42057.23,SSISCA
10-07-25,42223.94,SSISCA
11-07-25,42258.91,SSISCA
14-07-25,42429.64,SSISCA
15-07-25,42653.81,SSISCA
16-07-25,42427.34,SSISCA
17-07-25,42666.7,SSISCA
18-07-25,42729.54,SSISCA
21-07-25,43058.63,SSISCA
22-07-25,42840.28,SSISCA
23-07-25,43027.73,SSISCA
24-07-25,43125.76,SSISCA
25-07-25,43284.33,SSISCA
28-07-25,43350.06,SSISCA
29-07-25,43720.1,SSISCA
30-07-25,42085.8,SSISCA
31-07-25,42643.05,SSISCA
01-08-25,42466.33,SSISCA
04-08-25,42389.99,SSISCA
05-08-25,42909.96,SSISCA
06-08-25,43539.42,SSISCA
07-08-25,44377.17,SSISCA
08-08-25,44911.62,SSISCA
11-08-25,44917.71,SSISCA
12-08-25,45199.05,SSISCA
13-08-25,45645.95,SSISCA
14-08-25,46298.74,SSISCA
15-08-25,47105.06,SSISCA
18-08-25,46484.46,SSISCA
19-08-25,46695.39,SSISCA
20-08-25,46955.48,SSISCA
21-08-25,46585.25,SSISCA
22-08-25,47106.52,SSISCA
25-08-25,45740.2,SSISCA
26-08-25,44680.18,SSISCA
27-08-25,46273.1,SSISCA
28-08-25,46832.36,SSISCA
29-08-25,47111.53,SSISCA
03-09-25,47237.72,SSISCA
04-09-25,47409.46,SSISCA
05-09-25,47862.88,SSISCA
08-09-25,47082.54,SSISCA
09-09-25,46071.73,SSISCA
10-09-25,46377.5,SSISCA
11-09-25,46473.62,SSISCA
12-09-25,46702.54,SSISCA
15-09-25,47063.44,SSISCA
16-09-25,47609.6,SSISCA
17-09-25,47761.38,SSISCA
18-09-25,47125.96,SSISCA
19-09-25,47029.06,SSISCA
22-09-25,46907.08,SSISCA
23-09-25,46139.39,SSISCA
24-09-25,46133.24,SSISCA
25-09-25,46907.67,SSISCA
26-09-25,46837.82,SSISCA
29-09-25,46657.98,SSISCA
30-09-25,46407.07,SSISCA
01-10-25,46048.41,SSISCA
02-10-25,46298.9,SSISCA
03-10-25,45944.84,SSISCA
06-10-25,45383.92,SSISCA
07-10-25,46765.93,SSISCA
08-10-25,46371.49,SSISCA
09-10-25,46716.89,SSISCA
10-10-25,47060.79,SSISCA
13-10-25,47561.98,SSISCA
14-10-25,47840.23,SSISCA
15-10-25,47424.95,SSISCA
16-10-25,47449.65,SSISCA
17-10-25,47659.92,SSISCA
20-10-25,46959.28,SSISCA
21-10-25,44254.9,SSISCA
22-10-25,45093.37,SSISCA
23-10-25,45602.08,SSISCA
24-10-25,45712.19,SSISCA
27-10-25,45641.89,SSISCA
28-10-25,44802.64,SSISCA
29-10-25,45603.95,SSISCA
30-10-25,46136.73,SSISCA
31-10-25,46156.97,SSISCA
03-11-25,45801.05,SSISCA
04-11-25,44879.37,SSISCA
05-11-25,45606.53,SSISCA
06-11-25,45398.68,SSISCA
07-11-25,45106.36,SSISCA
10-11-25,44104.95,SSISCA
11-11-25,43712.28,SSISCA
12-11-25,44081.55,SSISCA
13-11-25,45029.14,SSISCA
14-11-25,45035.21,SSISCA
17-11-25,45259.88,SSISCA
18-11-25,45659.01,SSISCA
19-11-25,45707.26,SSISCA
20-11-25,45405.83,SSISCA
21-11-25,45133.98,SSISCA
24-11-25,45047.39,SSISCA
25-11-25,44811.91,SSISCA
26-11-25,44401.55,SSISCA
27-11-25,44918.76,SSISCA
28-11-25,45014.93,SSISCA
01-12-25,44822.7,SSISCA
02-12-25,44588.88,SSISCA
03-12-25,44770.4,SSISCA
04-12-25,45770.78,SSISCA
05-12-25,46173.85,SSISCA
08-12-25,45721.83,SSISCA
09-12-25,45301.14,SSISCA
10-12-25,44828.81,SSISCA
11-12-25,44669.33,SSISCA
12-12-25,44330.07,SSISCA
15-12-25,42951.97,SSISCA
16-12-25,42981.8,SSISCA
17-12-25,44115.0,SSISCA
18-12-25,43938.62,SSISCA
19-12-25,43960.09,SSISCA
22-12-25,44297.28,SSISCA
23-12-25,45122.22,SSISCA
24-12-25,45289.71,SSISCA
25-12-25,45457.8,SSISCA
26-12-25,44818.45,SSISCA
29-12-25,44843.13,SSISCA
30-12-25,45262.09,SSISCA
31-12-25,45566.23,SSISCA
05-01-26,45704.4,SSISCA
06-01-26,45734.07,SSISCA
07-01-26,46246.69,SSISCA
08-01-26,46947.85,SSISCA
09-01-26,46689.16,SSISCA
12-01-26,46849.81,SSISCA
13-01-26,47690.47,SSISCA
14-01-26,47868.12,SSISCA
15-01-26,47713.75,SSISCA
16-01-26,47597.51,SSISCA
19-01-26,47949.08,SSISCA
20-01-26,48333.62,SSISCA
21-01-26,48140.88,SSISCA
22-01-26,47992.3,SSISCA
23-01-26,48079.69,SSISCA
26-01-26,47590.81,SSISCA
27-01-26,46687.87,SSISCA
28-01-26,47089.03,SSISCA
29-01-26,47396.71,SSISCA
30-01-26,48005.27,SSISCA
02-02-26,48746.03,SSISCA
03-02-26,48766.5,SSISCA
04-02-26,49116.94,SSISCA
05-02-26,49196.69,SSISCA
06-02-26,48202.39,SSISCA
09-02-26,46978.02,SSISCA
10-02-26,47241.49,SSISCA
11-02-26,46914.36,SSISCA
12-02-26,48079.39,SSISCA
13-02-26,48298.72,SSISCA
23-02-26,48395.74,SSISCA
24-02-26,48814.07,SSISCA
25-02-26,48941.97,SSISCA
26-02-26,49069.67,SSISCA
27-02-26,49288.76,SSISCA
02-03-26,49098.25,SSISCA
03-03-26,48424.58,SSISCA
04-03-26,47640.69,SSISCA
05-03-26,47355.74,SSISCA
06-03-26,46650.91,SSISCA
09-03-26,45707.67,SSISCA
10-03-26,42582.61,SSISCA
11-03-26,44272.64,SSISCA
12-03-26,45740.81,SSISCA
13-03-26,45238.86,SSISCA
16-03-26,44898.19,SSISCA
17-03-26,45062.74,SSISCA
18-03-26,45453.36,SSISCA
19-03-26,45339.07,SSISCA
20-03-26,45135.86,SSISCA
23-03-26,44378.54,SSISCA
24-03-26,42752.47,SSISCA
25-03-26,43975.61,SSISCA
26-03-26,45177.03,SSISCA
27-03-26,44777.44,SSISCA
30-03-26,45641.28,SSISCA
31-03-26,45264.98,SSISCA
01-04-26,45591.41,SSISCA
02-04-26,45820.46,SSISCA
03-04-26,45354.19,SSISCA
06-04-26,44474.15,SSISCA
07-04-26,43968.9,SSISCA
08-04-26,43964.39,SSISCA
09-04-26,46082.19,SSISCA
10-04-26,45869.6,SSISCA
13-04-26,45915.05,SSISCA
14-04-26,45763.68,SSISCA
15-04-26,45991.19,SSISCA
16-04-26,45765.16,SSISCA
17-04-26,45629.0,SSISCA
20-04-26,46013.65,SSISCA
21-04-26,46383.51,SSISCA
22-04-26,46032.15,SSISCA
23-04-26,45969.93,SSISCA
24-04-26,45850.08,SSISCA
28-04-26,45562.7,SSISCA
29-04-26,45589.51,SSISCA
04-05-26,45348.54,SSISCA
05-05-26,45347.71,SSISCA
06-05-26,45444.85,SSISCA
07-05-26,45848.15,SSISCA
08-05-26,46240.26,SSISCA
11-05-26,46192.78,SSISCA
12-05-26,45576.29,SSISCA
13-05-26,45753.44,SSISCA
14-05-26,45541.21,SSISCA
15-05-26,46111.51,SSISCA
18-05-26,45806.89,SSISCA
19-05-26,45418.91,SSISCA
20-05-26,45082.32,SSISCA
21-05-26,45036.7,SSISCA
22-05-26,44844.71,SSISCA
25-05-26,44434.89,SSISCA
26-05-26,44701.66,SSISCA
27-05-26,44821.66,SSISCA
28-05-26,44684.21,SSISCA
29-05-26,44396.15,SSISCA
01-06-26,44228.68,SSISCA
02-06-26,43993.79,SSISCA
03-06-26,43474.58,SSISCA
04-06-26,43501.4,SSISCA
05-06-26,43632.03,SSISCA
08-06-26,43592.49,SSISCA
09-06-26,42693.62,SSISCA
10-06-26,42875.52,SSISCA
11-06-26,43022.79,SSISCA
12-06-26,42793.66,SSISCA
15-06-26,42601.3,SSISCA
16-06-26,43191.52,SSISCA
17-06-26,43503.81,SSISCA
18-06-26,43439.46,SSISCA
19-06-26,43534.71,SSISCA
22-06-26,43419.84,SSISCA
23-06-26,43680.14,SSISCA
24-06-26,43705.91,SSISCA
25-06-26,43824.38,SSISCA
26-06-26,43589.75,SSISCA
29-06-26,43774.69,SSISCA
